player_id,latest_market_value,latest_transfer_date,latest_fee,from_club,to_club
316125,40000000,2020-08-26,€50.20m,1003,631
316264,40000000,2021-08-20,€35.00m,418,11
316306,150000,2022-07-01,free transfer,3001,2802
316445,450000,2024-01-16,free transfer,2861,9644
316575,1500000,2023-07-01,€1.10m,187,80
316884,1000000,2021-07-06,€2.50m,540,237
316934,6500000,2023-07-02,€2.50m,121,1025
317740,600000,2024-06-30,End of loan,23,202
318077,20000000,2022-08-08,€6.00m,11,141
318099,200000,2023-07-11,free transfer,197,814
318112,400000,2021-07-01,€500k,5225,2311
318204,20000000,2022-07-31,€26.00m,533,23826
318470,900000,2019-01-01,,41194,16704
318523,6000000,2024-06-30,End of loan,417,180
318528,32000000,2023-07-01,free transfer,18,46
319160,1000000,2023-07-15,?,3709,1390
319623,700000,2023-09-26,,515,3999
319745,27000000,2021-06-30,End of loan,11,418
319859,2500000,2019-07-10,€3.80m,940,1148
320046,650000,2023-08-31,€250k,353,172
320140,400000,2021-03-24,€450k,21101,501
320141,12000000,2024-06-30,End of loan,36,13
320271,2500000,2023-07-01,free transfer,1049,237
320411,7000000,2019-07-29,€16.50m,1110,989
320440,500000,2022-07-27,?,108,3948
320701,3000000,2023-09-02,€150k,45604,152
320733,50000,2020-02-07,,8372,168
320961,800000,2022-07-01,free transfer,4000,168
321177,150000,2019-06-30,End of loan,62062,1897
321178,450000,2024-06-30,End of loan,697,496
321195,4000000,2024-07-01,€4.00m,62,234
321209,275000,2023-07-21,?,450,1322
321215,250000,2022-07-01,?,715,5546
321240,400000,2023-09-01,€50k,4000,6112
321247,35000000,2021-07-01,€38.40m,1123,405
321528,16000000,2021-08-14,€14.25m,383,46
321564,100000,2019-01-08,€25k,2118,88
321647,1500000,2022-01-31,?,61,3524
322288,600000,2022-07-01,free transfer,260,255
322655,6000000,2024-06-30,End of loan,409,380
322798,1200000,2023-07-01,free transfer,159,255
322873,1900000,2023-07-01,€1.20m,1467,36
322989,700000,2023-01-01,€1.50m,353,197
322990,400000,2022-07-02,free transfer,8042,5689
323167,4000000,2024-01-03,End of loan,1050,5
323704,30000000,2023-07-26,€60.00m,964,1114
323740,1600000,2020-07-01,free transfer,317,265
323934,500000,2022-07-12,€1.00m,2464,1533
323954,8500000,2019-08-12,€6.00m,42,410
324023,300000,2020-08-03,free transfer,5544,377
324041,500000,2022-07-01,?,377,1321
324278,24000000,2023-07-01,€25.50m,533,23826
324358,12000000,2020-09-09,€34.00m,1148,405
324503,2500000,2021-07-09,€2.50m,403,1090
324690,22000000,2022-01-03,€15.40m,1082,430
324795,3000000,2023-07-01,€3.00m,618,3911
324803,700000,2023-07-04,€100k,2420,11282
324804,3000000,2024-06-30,End of loan,969,416
324806,2500000,2023-07-27,€1.25m,855,40
324811,4000000,2022-07-01,free transfer,618,969
324819,1000000,2023-07-01,€1.20m,10004,419
324861,1500000,2024-06-30,End of loan,105,533
325223,4000000,2024-06-30,End of loan,1041,1095
325443,13000000,2023-07-13,€21.00m,990,336
325448,50000,2017-07-14,loan transfer,6361,29403
325896,1500000,2024-01-31,€1.10m,88,626
325924,2000000,2024-06-30,End of loan,1005,6890
325993,4500000,2023-07-12,free transfer,2698,1047
326029,30000000,2021-07-27,€30.00m,383,16
326031,70000000,2022-07-19,€67.00m,506,27
326330,85000000,2019-07-01,€86.00m,610,131
326427,400000,2024-01-09,,515,2578
326590,350000,2023-07-01,free transfer,2451,2759
326875,450000,2023-08-22,€520k,10217,1100
327251,7000000,2020-10-01,€10.00m,39,82
327402,2400000,2023-07-11,free transfer,11282,868
327755,100000,2024-06-30,End of loan,2118,168
327756,400000,2023-07-05,free transfer,4000,2300
327757,7000000,2023-07-18,free transfer,44,6890
328480,3000000,2023-07-08,€5.00m,3368,1049
328609,800000,2023-02-01,€458k,6321,496
328658,7000000,2021-07-21,€15.70m,371,1148
328770,400000,2024-06-30,End of loan,501,415
328784,18000000,2024-07-01,free transfer,399,24
328943,800000,2024-02-09,?,4772,7775
329145,40000000,2022-07-01,€31.00m,368,405
329373,750000,2022-07-01,€500k,245,35
329517,1000000,2019-01-01,€400k,169,683
329722,5000000,2024-06-30,End of loan,683,1075
329723,900000,2024-06-30,End of loan,255,79
329812,13000000,2023-07-03,€29.10m,371,8023
329813,600000,2023-06-30,End of loan,133,29
329924,600000,2022-01-08,€550k,1293,687
330208,1500000,2022-06-30,End of loan,4171,252
330472,300000,2019-07-05,free transfer,44223,1047
330659,14000000,2023-07-01,€10.80m,12,989
330871,450000,2021-06-30,End of loan,3840,6890
330876,300000,2023-07-14,?,126,1467
330909,450000,2023-08-29,free transfer,132,1268
331021,75000,2020-08-14,free transfer,9104,6456
331278,200000,2023-01-04,?,5699,6456
331362,1300000,2021-08-30,€1.00m,14,269
331401,18000000,2019-07-12,€15.00m,2722,398
331496,100000,2019-01-01,,18446,12321
331498,1200000,2024-02-01,free transfer,276,630
331505,6000000,2022-07-30,free transfer,131,940
331560,20000000,2021-08-31,€18.60m,1025,11
331575,1300000,2023-07-17,€1.00m,687,40058
331726,38000000,2021-08-17,€41.00m,631,12
331739,1500000,2022-07-04,free transfer,678,2727
331871,100000,2018-07-01,€65k,6361,324
331963,800000,2019-02-22,?,13726,197
332340,800000,2024-07-01,free transfer,2759,43
332527,800000,2024-01-18,?,1101,30
332612,700000,2022-08-16,,515,2425
332697,18000000,2023-06-30,End of loan,399,506
332705,18000000,2023-08-20,€26.90m,399,989
332798,2000000,2018-08-31,€4.50m,2784,60
332889,15000000,2019-09-03,€13.00m,995,244
333012,175000,2024-02-09,free transfer,3692,2692
333014,20000000,2023-08-09,€13.90m,350,1132
333016,350000,2023-01-24,free transfer,13519,1293
333074,50000,2021-08-31,free transfer,34,35
333241,35000000,2019-07-23,€43.50m,533,762
333261,400000,2023-07-01,free transfer,9644,6502
333494,350000,2022-08-30,€245k,377,2311
333612,150000,2023-08-18,free transfer,15906,1321
333637,300000,2022-07-25,?,5546,697
333802,4000000,2023-08-03,free transfer,932,40039
333903,300000,2021-07-01,free transfer,93,35
334207,5000000,2022-07-01,€3.50m,80,39
334213,1500000,2023-07-01,free transfer,35,80
334221,5000000,2022-07-01,free transfer,10,86
334229,500000,2023-08-02,€1.00m,2417,978
334526,18000000,2023-08-14,€20.00m,506,162
334802,4000000,2023-07-01,€2.50m,932,197
334803,600000,2020-12-31,End of loan,1322,5546
334807,325000,2020-06-30,End of loan,5546,197
334810,250000,2023-01-08,free transfer,9614,1092
334822,500000,2022-01-12,€625k,197,377
334835,3500000,2024-06-30,End of loan,380,398
334999,2500000,2022-07-01,free transfer,35,533
335147,4500000,2022-07-19,free transfer,969,380
335225,4000000,2023-07-01,€2.50m,1050,237
335298,600000,2021-01-15,?,5619,501
335380,200000,2023-07-05,free transfer,6,57890
335457,6000000,2022-07-08,free transfer,60,167
335461,2000000,2024-06-30,End of loan,7775,504
335631,325000,2020-07-15,free transfer,247,269
335721,28000000,2021-07-30,€58.50m,1237,11
335993,500000,2023-07-01,free transfer,245,35
336012,1500000,2024-01-16,€3.50m,170,371
336077,11000000,2023-09-01,€5.00m,36,985
336125,4000000,2020-09-01,€5.20m,3057,416
336307,600000,2022-07-01,€500k,27,14
336310,150000,2023-07-01,free transfer,840,22431
336367,800000,2023-08-07,free transfer,641,180
337036,2500000,2024-01-24,€1.00m,127,60
337066,2500000,2022-09-01,free transfer,366,12321
337092,1500000,2023-07-01,€500k,82,2036
337333,7500000,2024-07-01,,232,515
337715,18000000,2022-09-01,€20.00m,3302,681
337725,9000000,2022-06-30,End of loan,58,430
337799,450000,2024-01-03,?,1053,2423
337800,6500000,2022-07-01,€6.00m,294,114
338070,9000000,2020-08-10,€13.00m,683,31
338424,12000000,2018-07-12,€12.00m,762,681
338629,12000000,2021-07-16,€13.50m,3,82
338637,700000,2023-07-07,free transfer,4171,354
338651,900000,2020-07-01,?,1184,354
338668,4000000,2023-08-08,€2.00m,3948,86
338670,2000000,2022-07-01,free transfer,294,12
338672,6000000,2024-06-30,End of loan,3057,46
338673,250000,2022-07-01,free transfer,4529,41274
338794,1200000,2020-08-13,free transfer,114,11282
338962,6000000,2023-09-04,free transfer,124,221
339041,250000,2023-07-01,?,197,697
339069,200000,2021-08-07,?,6483,697
339070,500000,2024-07-01,free transfer,1321,428
339072,300000,2024-06-30,End of loan,715,1496
339077,600000,2023-07-06,€420k,1897,377
339079,350000,2023-07-01,?,1496,377
339080,300000,2022-01-31,?,11368,1426
339314,22000000,2024-06-30,End of loan,79,1237
339340,17000000,2022-07-05,€15.00m,234,985
339556,500000,2016-08-31,€1.80m,899,1148
339693,800000,2022-08-11,free transfer,2497,941
339707,1500000,2023-07-01,free transfer,410,8024
339808,15000000,2019-07-06,€22.80m,418,5
339820,1500000,2024-07-01,€2.00m,237,366
340162,175000,2022-07-01,free transfer,853,9010
340166,3800000,2023-09-02,€2.00m,157,3948
340177,450000,2022-06-30,End of loan,41274,1421
340251,500000,2024-06-30,End of loan,2381,36
340322,18000000,2023-08-27,€23.30m,180,15
340324,8000000,2020-01-02,End of loan,399,11
340325,6500000,2022-06-30,End of loan,234,11
340328,6000000,2023-07-31,€7.50m,969,1003
340329,16000000,2021-08-13,€29.40m,11,762
340339,1000000,2023-07-17,€400k,1049,1244
340343,1000000,2023-07-01,free transfer,2715,172
340353,2000000,2023-08-24,?,1010,410
340376,4500000,2020-07-01,€8.00m,2464,1075
340394,2300000,2024-06-30,End of loan,50531,430
340456,20000000,2022-07-01,free transfer,610,27
340459,4500000,2024-07-01,,1090,515
340487,800000,2023-07-31,free transfer,1080,28643
340521,1000000,2023-07-01,free transfer,10,41
340524,800000,2023-08-04,?,6912,38040
340853,1200000,2020-07-01,€3.00m,418,366
340864,800000,2022-01-19,free transfer,331,142
340879,20000000,2023-08-19,€16.60m,800,18487
340921,325000,2021-07-01,free transfer,465,903
340950,28000000,2020-09-19,€44.70m,543,31
340982,1500000,2017-08-21,€3.00m,29831,301
341019,1800000,2024-06-30,End of loan,6646,252
341049,7000000,2022-07-01,€7.00m,148,371
341051,8000000,2020-08-11,€13.30m,148,180
341092,65000000,2022-07-01,€44.60m,430,506
341110,5000000,2021-07-05,€5.00m,294,940
341227,7000000,2021-07-01,free transfer,131,150
341264,12000000,2023-07-01,€5.00m,367,418
341278,3000000,2023-07-22,€2.00m,1050,12321
341300,750000,2023-12-31,End of loan,22220,279
341317,2000000,2024-06-30,End of loan,337,86
341429,15000000,2023-09-04,€9.50m,148,141
341501,5000000,2023-05-31,End of loan,1010,1003
341549,2200000,2021-08-30,€1.50m,738,114
341646,250000,2023-06-30,End of loan,12374,7775
341647,20000000,2023-08-13,€15.00m,244,36
341773,175000,2022-07-01,?,39869,44006
342039,4000000,2024-07-01,free transfer,60,79
342046,4500000,2023-09-08,,515,677
342129,1000000,2024-01-31,free transfer,1293,501
342151,75000,2020-07-20,?,57979,5084
342209,2800000,2020-07-01,€4.50m,162,347
342226,1800000,2024-06-30,End of loan,618,167
342229,180000000,2024-07-01,,583,515
342389,9000000,2023-01-15,€4.20m,865,58
342405,15000000,2022-07-16,€9.50m,1025,82
342659,250000,2020-01-01,End of loan,22431,2300
342877,2000000,2022-07-29,€4.00m,1420,410
342967,1200000,2022-07-01,€950k,86,2036
343052,18000000,2023-09-08,free transfer,11,449
343064,1200000,2024-01-16,?,687,322
343273,1500000,2024-06-30,End of loan,1536,367
343337,500000,2022-07-01,free transfer,28,269
343400,100000,2020-08-14,free transfer,5689,28893
343463,8000000,2023-08-03,€7.50m,366,237
343475,16000000,2020-10-05,€27.50m,1123,29
343537,15000000,2023-08-06,€7.75m,60551,12321
343558,1000000,2024-01-05,€1.00m,2311,62
343559,250000,2022-01-07,€40k,24325,1897
343953,1200000,2024-07-15,End of loan,10217,1247
343959,250000,2020-10-05,free transfer,2282,80
344009,500000,2023-01-09,?,9261,677
344069,15000000,2023-09-01,€11.00m,39,533
344072,2200000,2024-01-25,€3.00m,3522,995
344107,400000,2023-08-22,free transfer,1071,370
344151,2500000,2023-07-01,free transfer,1161,3524
344152,17000000,2021-08-31,€16.30m,371,873
344381,80000000,2023-07-01,€60.00m,23826,631
344392,500000,2023-07-08,,515,110302
344519,1200000,2024-01-31,free transfer,1423,6912
344576,2000000,2022-08-04,€1.75m,1061,290
344588,500000,2022-07-29,?,124,1519
344595,300000,2023-09-11,free transfer,3522,2300
344596,6000000,2023-06-30,End of loan,162,631
344598,9000000,2022-09-19,,515,79
344605,14000000,2024-06-30,End of loan,368,1003
344607,4000000,2024-02-02,?,738,3840
344695,60000000,2021-07-05,€42.50m,23826,27
344806,600000,2023-07-01,€100k,2921,697
344864,4000000,2023-08-30,free transfer,3911,995
344869,5000000,2022-07-19,€2.96m,826,1075
344888,18000000,2023-08-13,€18.00m,667,9840
344969,500000,2023-07-21,free transfer,786,987
345105,1500000,2023-07-01,€675k,589,44006
345437,1400000,2024-06-30,End of loan,1467,180
345449,3000000,2024-06-30,End of loan,16795,409
345452,900000,2023-06-30,End of loan,22431,238
345454,100000,2022-07-01,free transfer,238,2300
345458,3000000,2023-07-01,€2.00m,1390,749
345468,3500000,2023-09-05,€2.75m,1237,1184
345577,2500000,2023-09-01,€2.50m,195,152
345589,450000,2021-07-01,free transfer,202,3426
345590,4000000,2024-07-01,€4.00m,1090,1025
345591,3000000,2024-01-30,€700k,1101,200
345886,4000000,2019-07-01,€4.00m,434,167
345911,300000,2019-07-01,€310k,5225,197
346018,3500000,2024-05-31,End of loan,1010,762
346289,10000000,2018-07-01,€15.00m,1041,1049
346314,3500000,2021-07-01,,9250,631
346483,60000000,2023-07-05,€64.20m,631,985
346499,1000000,2023-07-04,free transfer,1123,35
346546,2000000,2023-06-30,End of loan,520,162
346549,550000,2023-07-01,€600k,678,168
346551,11000000,2024-07-01,€13.50m,190,82
346561,2500000,2022-06-30,End of loan,380,430
346567,4000000,2025-06-30,End of loan,398,506
346707,150000,2019-01-01,,9253,762
346779,7000000,2019-07-01,€16.70m,337,180
346840,900000,2021-07-01,€560k,697,197
346853,2000000,2020-07-31,End of loan,4441,86
346890,20000000,2023-07-22,€14.00m,409,5
346903,800000,2024-06-30,End of loan,322,41101
347619,2000000,2024-05-31,End of loan,1028,1031
348026,20000000,2022-07-26,€12.00m,23826,583
348623,5000000,2024-05-31,End of loan,350,29
348756,1000000,2020-09-10,€2.00m,3008,520
348791,7500000,2022-07-29,€10.00m,1184,1421
348795,14000000,2023-06-30,End of loan,1050,148
348863,4500000,2022-01-27,?,124,337
349066,30000000,2022-08-26,€70.00m,681,762
349503,1000000,2021-07-27,€875k,349,677
349536,800000,2024-06-30,End of loan,1063,409
349599,20000000,2022-08-16,€17.80m,1050,1237
349608,100000,2023-06-30,End of loan,6630,3840
349701,3500000,2020-08-20,€2.10m,1071,931
350219,55000000,2022-08-30,€22.50m,6195,583
351181,350000,2023-07-01,free transfer,14107,5546
351749,25000000,2024-06-30,End of loan,379,281
351792,1000000,2024-06-30,End of loan,55544,1467
351796,350000,2024-01-19,free transfer,428,318
351816,12000000,2019-08-04,€17.20m,749,5
351843,2000000,2023-07-04,free transfer,1095,738
351955,450000,2022-07-12,€280k,408,1005
352015,75000,2021-07-01,free transfer,61817,4750
352017,2500000,2023-07-23,€1.50m,601,9131
352392,5000000,2022-07-01,€1.50m,244,667
352659,475000,2024-06-30,End of loan,2832,141
352721,200000,2023-07-11,free transfer,820,2832
353032,4000000,2023-07-01,€4.00m,44,3709
353211,600000,2024-01-10,,515,7154
353365,3000000,2019-07-16,€3.00m,855,995
353366,40000000,2023-08-30,€30.00m,27,46
353399,4500000,2021-08-31,€1.50m,273,3911
353403,750000,2021-06-30,End of loan,385,995
353404,800000,2021-07-01,free transfer,10868,290
353775,1600000,2024-02-07,free transfer,3840,126
353826,3500000,2020-09-02,€2.00m,238,167
353892,4500000,2022-07-01,€400k,937,79
353922,4000000,2023-08-02,€3.00m,6574,36
353948,9000000,2023-07-19,€2.80m,44,89
353970,350000,2023-06-30,End of loan,126,589
354340,1000000,2023-07-11,€200k,89,152
354352,5000000,2023-01-17,free transfer,405,667
354361,30000000,2022-07-01,€16.00m,931,6195
354362,25000000,2022-01-31,€19.00m,506,148
354482,3000000,2023-08-30,€2.50m,58,244
354814,8000000,2023-08-10,€12.60m,3522,430
355104,900000,2021-06-30,End of loan,2921,2919
355369,6000000,2024-06-30,End of loan,18,89
355512,400000,2023-08-29,?,1274,5689
355633,450000,2023-07-01,?,2481,377
355757,250000,2021-08-01,free transfer,39869,44006
355816,5000000,2022-07-02,€5.00m,281,18
355861,13000000,2024-06-30,End of loan,29,1050
355915,48000000,2022-08-30,€52.00m,800,148
356141,27000000,2023-08-04,free transfer,24,398
356236,1300000,2023-07-20,€960k,3828,371
356396,100000,2022-07-13,,515,2553
356515,200000,2021-07-28,free transfer,6107,28887
356892,150000,2023-06-30,End of loan,1189,1002
357003,5500000,2022-06-30,End of loan,3522,6574
357047,3000000,2023-01-06,€1.60m,3911,618
357117,10000000,2021-07-01,€7.50m,430,995
357119,35000000,2021-07-01,€40.00m,23826,31
357147,10000000,2021-06-30,End of loan,5,985
357153,4000000,2019-07-01,,10331,720
357156,15000000,2023-07-01,€7.50m,720,89
357158,2800000,2024-06-30,End of loan,276,336
357162,5000000,2022-06-30,End of loan,3709,294
357163,1500000,2024-06-30,End of loan,3329,1091
357164,15000000,2019-08-01,€49.50m,1082,5
357233,14000000,2024-07-01,free transfer,39,294
357305,150000,2023-07-01,free transfer,9510,22431
357498,70000000,2022-01-28,€83.50m,430,506
357565,80000000,2019-07-04,€70.00m,13,281
357628,250000,2023-06-30,End of loan,171,8733
357658,3500000,2023-10-27,End of loan,512,989
357662,90000000,2023-07-15,€116.60m,379,11
357770,1200000,2024-07-01,,2259,515
357780,150000,2022-08-20,?,1096,41274
357796,3500000,2022-07-15,€5.00m,1082,380
357884,10000000,2019-08-09,€8.00m,366,714
357885,17000000,2024-02-01,€8.00m,379,150
357992,5000000,2023-07-01,€7.00m,1390,416
358008,5000000,2024-06-30,End of loan,1390,6195
358032,6000000,2024-01-19,€18.00m,276,6195
358115,650000,2020-08-04,free transfer,648,366
358132,400000,2023-06-30,End of loan,1322,1245
358165,2500000,2020-10-05,€4.10m,720,130
358166,5000000,2024-06-30,End of loan,1390,12
358250,4000000,2019-07-11,€8.00m,1184,940
358504,8000000,2022-07-05,€8.50m,383,60
358726,300000,2022-08-01,free transfer,195,501
358948,3500000,2021-01-28,€508k,1039,36
359199,100000,2022-01-11,€476k,991,2288
359350,250000,2018-07-01,free transfer,9840,22381
360140,2500000,2021-07-01,€1.50m,409,58
360518,16500000,2021-08-30,€14.00m,1090,800
361032,100000,2021-08-05,free transfer,499,3205
361065,9000000,2023-07-07,€9.50m,15,800
361068,3500000,2022-08-07,€5.00m,44,1096
361071,200000,2024-06-30,End of loan,1283,723
361081,1000000,2024-06-30,End of loan,4271,607
361093,30000000,2022-07-01,€37.00m,1082,762
361254,12000000,2021-08-20,€16.00m,543,368
361256,1200000,2023-06-30,End of loan,24245,7160
361260,10000000,2022-07-23,€7.00m,33,533
361575,1500000,2024-06-30,End of loan,2,89
361914,12000000,2022-07-01,€35.00m,273,379
362086,700000,2020-01-23,€600k,4032,367
362108,1800000,2021-08-31,€6.00m,202,1082
